FONDO;CONCURSO;ANIO;CONTRATO;TITULO;FECHA_INICIO;FECHA_FIN;NOMBRE_SOLICITANTE;DISTRITO;PROVINCIA;DEPARTAMENTO;UBIGEO;MONTO_RNR;MONTO_FINANCIERO;MONTO_NO_FINANCIERO;MONEDA;FECHA_CORTE;;;;
FINCYT I;PIBAP;2007;012-FINCYT-PIBAP-2007;DESARROLLO DE UNA VACUNA RECOMBINANTE PARA EL CONTROL DE SARCOSISTIOSIS EN CAMELIDOS PERUANOS.;20071221;20110106;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;295085.9;0;163056;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;013-FINCYT-PIBAP-2007;DESARROLLO TECNOLOGICO APROPIADO PARA LA PROPAGACION VEGETATIVA APLICADO A LA PRODUCCION INTENSIVA DE SEMILLA VEGETATIVA DE ESPECIES MADERABLES VALIOSAS EN LAS REGIONES LORETO Y UCAYALI;20071228;20101230;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;IQUITOS;MAYNAS;LORETO;160101;431048;0;49017.8;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;013-FINCYT-PIBAP-2008;MANEJO HIDRICO Y NUTRICIONAL DE PRADERAS NATURALES PARA LA PRODUCCION DE FORRAJE EN LA ZONA ALTO ANDINA;20080424;20110829;ESTACION EXPERIMENTAL AGRARIA CANAAN;LA MOLINA;LIMA;LIMA;150114;292780;0;150600;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;014-FINCYT-PIBAP-2007;"DETERMINACION DE CONOCIMIENTOS SOBRE DISTRIBUCION GEOGRAFICA\; ECOLOGIA\; FENOLOGIA Y MANEJO AGRONOMICO DE HELICONIAS EN LA REGION LORETO.";20071221;20110414;ESTACION EXPERIMENTAL AGRARIA SAN ROQUE INIA;LA MOLINA;LIMA;LIMA;150114;281985;0;76504;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;014-FINCYT-PIBAP-2008;AGRICULTURA DE PRECISION PARA LA PRODUCCION DE CULTIVOS DE SEGURIDAD/ MODELO EN BASE A IMAGENES AEREAS DE BAJA ALTURA ;20080407;20120430;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;448293.68;4820;169400;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;015-FINCYT-PIBAP-2007;"CONOCIMIENTO TAXONÃ“MICO\; GENÃ‰TICO Y BIOLÃ“GICO DE ESPECIES FORESTALES APLICADO AL MANEJO DE BOSQUES EN LA AMAZONÃA PERUANA";20071228;20110429;INSTITUTO NACIONAL DE INNOVACION AGRARIA;LA MOLINA;LIMA;LIMA;150114;339065.45;0;0;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;016-FINCYT-PIBAP-2007;DESARROLLO DE  TECNOLOGIAS  PARA  ENLACES  INALAMBRICOS  DE LARGA DISTANCIA  EN ZONAS RURALES;20071228;20110106;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;458386;13379;71805;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;017-FINCYT-PIBAP-2007;"CARACTERIZACION QUIMICA DEL CONTENIDO DE ACIDOS GRASOS POLISATURADOS\; FITOESTEROLES\; COMPUESTOS FENOLICOS Y ACTIVIDAD ANTIOXIDANTE EN LOS DIFERENTES ECOTIPOS DE SEMILLAS DE SACHA INCHI";20071221;20101130;UNIVERSIDAD;SANTA ANITA;LIMA;LIMA;150137;438407.56;38632;254200;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;017-FINCYT-PIBAP-2008;OBTENCIÃ“N DE LIPASAS DE INTERÃ‰S COMERCIAL APROVECHANDO LA BIODIVERSIDAD MICROBIANA DE LAS SALINAS DE PILLUANA EN SAN MARTIN;20080424;20111129;UNIVERSIDAD;LIMA;LIMA;LIMA;150101;321045;0;40520;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;018-FINCYT-PIBAP-2007;DETERMINACION DEL POTENCIAL AGROINDUSTRIAL DE 50 PLANTAS MEDICINALES NATIVAS DEL NORTE DEL PERU;20080204;20110130;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;470056;0;101797.36;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;019-FINCYT-PIBAP-2007;ESTUDIO  DE LA GENETICA DEL COLOR DE MAIZ MORADO Y DESARROLLO DE GERMOPLASMA CON ALTO CONTENIDO DE ANTOCIANINA;20071221;20110818;ESTACION EXPERIMENTAL BANOS DEL INCA;LA MOLINA;LIMA;LIMA;150114;242672;0;111580;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;020-FINCYT-PIBAP-2007;CARACTERIZACION Y SELECCION DE CINCO ESPECIES NATIVAS AMAZONICAS (THEOBROMA SUBINCANUM MART. GARCINIA MACROPHYLLA MART. SPONDIAS MOMBIN L. CALYPTRANTHES MACROPHYLLA O. BERG. Y OENOCARPUS BATAUA MART.) CON POTENCIAL DE MERCADO PARA SISTEMAS INTEGRALES ;20071221;20110529;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;IQUITOS;MAYNAS;LORETO;160101;414342;0;71021.9;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;021-FINCYT-PIBAP-2007;USO DE RESIDUOS AGROINDUSTRIALES ORGÃNICOS COMO ENMIENDAS PARA RECUPERAR SUELOS DEGRADADOS POR SALES EN LA REGIÃ“N LAMBAYEQUE;20080204;20110930;UNIVERSIDAD NACIONAL PEDRO RUIZ GALLO;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;140301;471773;0;157186;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;022-FINCYT-PIBAP-2007;"INVESTIGACIÃ“N DE SISTEMAS DE TRATAMIENTO PARA LA REMOCIÃ“N DE ARSÃ‰NICO\; BORO Y HIERRO EN LOS CUERPOS DE AGUA CON FINES AGROPECUARIOS Y AGROINDUSTRIALES";20071221;20110117;UNIVERSIDAD;RIMAC;LIMA;LIMA;150128;460145;0;160920;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;024-FINCYT-PIBAP-2007;DESARROLLO DE TECNOLOGIA EN ECOSISTEMAS NATURALES DE AGUAJALES PARA SECUESTRAR CARBONO EN LA AMAZONIA PERUANA;20071221;20110217;INSTITUTO NACIONAL DE INNOVACION AGRARIA;LA MOLINA;LIMA;LIMA;150114;407659.4;0;157524;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;025-FINCYT-PIBAP-2007;DETERMINACION DE LA BIOMASA MICROALGAL POTENCIALMENTE ACUMULADORA DE LIPIDOS PARA LA OBTENCION DE COMBUSTIBLE. ;20080117;20110730;INSTITUTO DEL MAR DEL PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;70101;443762.5;0;935215.5;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;026-FINCYT-PIBAP-2007;CATALOGO DE PLANTAS BIOCIDAS DEL ALGODONERO;20071221;20110319;UNIVERSIDAD;LIMA;LIMA;LIMA;150101;400507;0;20820;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;028-FINCYT-PIBAP-2007;ESTUDIO DE LA BIOMASA Y DIVERSIDAD MICROBIANA DEL SUELO PARA MEJORAR LA CALIDAD DE LA MATERIA ORGANICA DE TIERRAS AGRICOLAS;20071221;20111102;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;EL TAMBO;HUANCAYO;JUNIN;120114;414074.83;0;232889.74;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;029-FINCYT-PIBAP-2007;"DESARROLLO DE UNA ESTRATEGIA DE MANEJO SOSTENIBLE PARA RECUPERAR POBLACIONES DEL CAMARÃ“N DE RIO CRYPHIOPS CAEMENTARIUS\; ALTAMENTE AMENAZADO POR SOBRE-EXPLOTACIÃ“N  Y EL TRASLADO DE POST-LARVAS EN LA COSTA CENTRO Y SUR DEL PERU";20071221;20101130;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;171800;0;237984;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;030-FINCYT-PIBAP-2007;DESARROLLO DE UN PROCESO TECNOLOGICO PARA LA OBTENCIÃ“N Y CARACTERIZACIÃ“N DEL ACEITE DE PALTA EXTRA VIRGEN EMPLEANDO TECNOLOGIA ADECUADA PARA OBTENER UN PRODUCTO CON ESTANDARES DE CALIDAD INTERNACIONAL;20071221;20101231;MODULO DE SERVICIOS TACNA - MS TACNA INNOVA;TACNA;TACNA;TACNA;230101;218725.46;15100;3220;SOLES;20230706;;;;
FINCYT I;PIBAP;2007;031-FINCYT-PIBAP-2007;ESTUDIO E INVESTIGACION TEORICA EXPERIMENTAL DEL PROCESO DE OBTENCION DE PANELA GRANULADA A PARTIR DE LA CAÃ‘A DE AZUCAR.;20071221;20101117;UNIVERSIDAD;PIURA;PIURA;PIURA;200101;418081.95;6000;136280.67;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;063-FINCYT-PIBAP-2008;DESARROLLO Y APLICACIÃ“N DE MODELOS FENOLÃ“GICOS PARA PREDECIR LA DISTRIBUCION POTENCIAL DE LA MOSCA BLANCA TRIALEURODES VAPORARIORUM EN EL CULTIVO DE PAPA: DESARROLLANDO ESTRATEGIAS DE ADAPTACION AL CAMBIO CLIMATICO EN LA REGION ANDINA;20081106;20111130;CENTRO INTERNACIONAL DE LA PAPA;LA MOLINA;LIMA;LIMA;150114;360695.3;0;243599.84;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;064-FINCYT-PIBAP-2008;DESARROLLO DE PROTOCOLOS DE FERTILIZACIÃ“N IN VITRO Y CRIOPRESERVACION DE GAMETOS COMO HERRAMIENTAS PARA CONTRIBUIR A LA MEJORA GENÃ‰TICA DE ALPACAS;20081103;20111202;UNIVERSIDAD;LIMA;LIMA;LIMA;150101;399000;0;223227;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;065-FINCYT-PIBAP-2008;CARACTERIZACIÃ“N DEL DESARROLLO DEL TRACTO INTESTINAL EN CRIAS DE ALPACAS;20081015;20110629;UNIVERSIDAD;LIMA;LIMA;LIMA;150101;355350;0;61498;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;066-FINCYT-PIBAP-2008;MEJORAMIENTO DE LA PRECISIÃ“N DE LA SELECCIÃ“N GENETICA DEL DIÃMETRO DE FIBRA USANDO FILIACION GENÃ‰TICA EN ALPACA HUACAYA DEL FUNDO MALLKINI Y EL CENTRO MUNAY PAQOCHA;20081104;20110930;INIA- ESTACIÃ“N EXPERIMENTAL AGRARIA DONOSO HUARAL;HUARAL;HUARAL;LIMA;150601;273659.06;0;23986;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;067-FINCYT-PIBAP-2008;DETERMINACIÃ“N DE INCREMENTOS ANUALES Y LOS TURNOS BIOLGICOS DE ROTACIÃ“N DE ESPECIES FORESTALES TROPICALES PARA MEJORAR EL APROVECHAMIENTO DE MADERA COMERCIAL;20081021;20111220;UNIVERSIDAD NACIONAL DEL CENTRO DEL PERU;EL TAMBO;HUANCAYO;JUNIN;120114;302399;5000;142552.5;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;068-FINCYT-PIBAP-2008;BIOPROSPECCIÃ“N DE GENES DE CELULASAS Y XILANASAS PARA EL APROVECHAMIENTO DE RESIDUOS LIGNOCELULLOTICOS EN LA PRODUCCION DE ETANOL;20081020;20111015;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;348258.92;0;165692;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;079-FINCYT-PIBAP-2008;USO DE GENOTECAS SUBSTRACTIVAS DE ADN COMPLEMENTARIO PARA EL DESCUBRIMIENTO DE GENES INVOLUCRADOS EN LA TOLERANCIA A HELADAS EN PAPAS SILVESTRES Y EN PAPA NATIVA Y SU APLICACIÃ“N EN EL MEJORAMIENTO PARA AFRONTAR LOS EFECTOS CAUSADOS POR EL CAMBIO CLIMÃTICO;20081020;20111030;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;404099.19;0;288478;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;080-FINCYT-PIBAP-2008;"POTENCIAL NUTRACEUTICO\; CARACTERIZACION QUÃMICA Y GENÃ‰TICA DE PALMERAS PROMISORIAS DEL COMPLEJO ATTALEA: ATTALEA PHALERATA (SHAPAJA)\; ATTALEA BUTYRACEA (SHEBON)\; ATTALEA BASSLERIANA (SHAPAJA)";20081028;20120301;INSTITUTO DE INVESTIGACIONES DE LA AMAZONIA PERUANA;IQUITOS;MAYNAS;LORETO;160101;402946.74;0;815535;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;081-FINCYT-PIBAP-2008;PLANTAS MEDICINALES COMO ALTERNATIVA AL USO DE ANTIBIÃ“TICOS PROMOTORES DE CRECIMIENTO EN LA INDUSTRIA AVÃCOLA;20081017;20110910;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;404100;0;114924;SOLES;20230706;;;;
FINCYT I;PIBAP;2008;082-FINCYT-PIBAP-2008;DESARROLLO DE TECNOLOGÃAS DE MANEJO AGRO-FISIOLÃ“GICO PARA MITIGAR LOS EFECTOS DE CAMBIO CLIMÃTICO CON LAS NUEVAS VARIEDADES DE ALGODÃ“N DE FIBRA EXTRA LARGA TIPO PIMA EN LAS PRINCIPALES ZONAS ALGODONERAS DE LA COSTA DEL PERÃš;20081020;20101231;INSTITUTO PERUANO DEL ALGODON;SAN BORJA;LIMA;LIMA;150130;404020;0;135480;SOLES;20230706;;;;
FINCYT I;PIN;2008;072-FINCYT-PIN-2008;ESTUDIO DE GENOMICA FUNCIONAL DE BIOPELICULAS DE ASPERGILLUS NIGER PARA IDENTIFICACION Y CARACTERIZACION DE GENES DE ENZIMAS LIGNOCELULOLITICAS DE INTERES INDUSTRIAL;20081006;20110831;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;868658.46;0;171390.4;SOLES;20230706;;;;
FINCYT I;PIN;2008;061-FINCYT-PIN-2008;DESARROLLO DE UN EQUIPO AUTOMATICO PARA LECTURA DE PLACAS MODS Y UN SISTEMA WEB EN LINEA PARA EL DIAGNOSTICO RAPIDO Y REMOTO DE TUBERCULOSIS Y LA DETERMINACION DE SUSCEPTIBILIDAD A DROGAS;20081024;20110227;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;795922;0;346796;SOLES;20230706;;;;
FINCYT I;PIN;2008;059-FINCYT-PIN-2008;CONSOLIDACION DE LA RED DE CENTROS DE INNOVACION TEGNOLOGICA (CITES);20080924;20110330;GS1 PERU;SANTIAGO DE SURCO;LIMA;LIMA;150140;740344.02;7135.28;45576;SOLES;20230706;;;;
FINCYT I;PIN;2008;084-FINCYT-PIN-2008;CODIGOS DE BARRA DE ADN EN PLANTAS MEDICINALES DE IMPORTANCIA PRODUCTIVA Y COMERCIAL DEL PERU   I: IDENTIFICACION DE ESPECIES DE LA FAMILIA RUBIACEAE (CINCHONA) Y PIPERACEAE (PIPER Y PEPEROMIA).;20081107;20110506;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;869715.83;0;774823.25;SOLES;20230706;;;;
FINCYT I;PIN;2008;076-FINCYT-PIN-2008;OBTENCION Y UTILIZACION DE LA SECUENCIA DEL GENOMA DE LA PAPA PARA EL DESCUBRIMIENTO Y APLICACIÃ“N DE GENES INVOLUCRADOS EN LA RESISTENCIA A FACTORES ABIOTICOS Y BIOTICOS EN UN PROGRAMA DE MEJORAMIENTO GENETICO NACIONAL.;20081015;20111129;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;869715.83;0;663081.71;SOLES;20230706;;;;
FINCYT I;PIN;2008;071-FINCYT-PIN-2008;DIAGNOSTICO DE VIRUS RESPIRATORIOS Y GERMENES ATIPICOS EN PACIENTES INMUNODEPRIMIDO MEDIANTE PCR - MULTIPLEX;20080924;20110331;INSTITUTO DE INVESTIGACION NUTRICIONAL;LA MOLINA;LIMA;LIMA;150114;612002;0;144360;SOLES;20230706;;;;
FINCYT I;PIN;2008;060-FINCYT-PIN-2008;PLATAFORMA TECNOLÃ“GICA PARA EVALUAR LA BIODIVERSIDAD DE RECURSOS MARINOS:  PRODUCCIÃ“N DE MARCADORES GENÃ‰TICOS Y DETERMINACIÃ“N GENÃ‰TICO-POBLACIONAL DE 4 ESPECIES PERUANAS DE IMPORTANCIA ECONÃ“MICA;20081002;20130129;UNIVERSIDAD;SANTA ANITA;LIMA;LIMA;150137;839199.06;180000;111500;SOLES;20230706;;;;
FINCYT I;EVENTOS;2008;057-FINCyT-Evento-CT-2008;CURSO DE CAPACITACION EN SISTEMAS DE CALIDAD CMMI PARA MEJORAMIENTO DE PROCESOS DE SOFTWARE;;;ASOCIACION PERUANA DE PRODUCTORES DE SOFTWARE;MIRAFLORES;LIMA;LIMA;150122;24200;0;1710;SOLES;20230706;;;;
FINCYT I;EVENTOS;2008;056-FINCyT-Evento-CT-2008;GESTIN DE LA INNOVACIÃ“N TECNOLGICA;;;UNIVERSIDAD;LIMA;LIMA;LIMA;150101;30000;3500;4945;SOLES;20230706;;;;
FINCYT I;EVENTOS;2008;055-FINCyT-Evento-CT-2008;I SIMPOSIO INTERNACIONAL: INVESTIGACIÃ“N HACIA UN DESARROLLO SUSTENTABLE;;;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;30000;21452;4000;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O DIPLOMADOS;2009;008-FINCYT-DIPLOMADOS-2009;DISEÃ‘O DE DIPLOMADO EN GESTIN DE LA INNOVACIÃ“N Y LA TECNOLOGA;20090515;20090615;SAN FRANCISCO XAVIER ESCUELA DE NEGOCIOS S.A.C.;YANAHUARA;AREQUIPA;AREQUIPA;40126;22000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O DIPLOMADOS;2009;006-FINCYT-DIPLOMADOS-2009;DISEÃ‘O DE DIPLOMADO EN GESTIN DE LA INNOVACIÃ“N Y LA TECNOLOGA;20090415;20090415;UNIVERSIDAD;PIURA;PIURA;PIURA;200101;22000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O DIPLOMADOS;2009;011-FINCYT-DIPLOMADOS-2009;DISEÃ‘O DE DIPLOMADOS EN GESTIN DE LA INNOVACIÃ“N Y LA TECNOLOGA PARA EL DESARROLLO RURAL;20090505;20090505;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;22000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O DIPLOMADOS;2009;007-FINCYT-DIPLOMADOS-2009;DISEÃ‘O DE DIPLOMADO EN GESTIN DE LA INNOVACIÃ“N Y LA TECNOLOGA;20090515;20090515;UNIVERSIDAD;RIMAC;LIMA;LIMA;150128;22000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O CURSOS;2009;005-FINCYT-CURSOS-2009;INNOVACIÃ“N TECNOLÃ“GICA;20090210;20090210;SAN FRANCISCO XAVIER ESCUELA DE NEGOCIOS S.A.C.;YANAHUARA;AREQUIPA;AREQUIPA;40126;12000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O CURSOS;2009;004-FINCYT-CURSOS-2009;"GESTION DE LA INFORMACION EN LA COOPERACIÃ“N INTERNACIONAL PARA LA CIENCIA\; TECNOLOGÃA E INNOVACIÃ“N (ORIÃ‰NTANDOSE A ZONAS RURALES)";20090210;20090210;UNIVERSIDAD;LA MOLINA;LIMA;LIMA;150114;12000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O CURSOS;2009;003-FINCYT-CURSOS-2009;FORMACIÃ“N EN INNOVACIÃ“N TECNOLÃ“GICA;20090717;20090717;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;12000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O MAESTRIAS;2009;009-FINCYT-MAESTRIAS-2009;"DISEÃ‘O DE MAESTRAS CON MENCIÃ“N EN POLTICAS\; ORGANIZACIÃ“N Y GESTIN DE LA CIENCIA\; TECNOLOGA E INNOVACIÃ“N";20090513;20090513;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;22000;0;0;SOLES;20230706;;;;
FINCYT I;DISEÃ‘O MAESTRIAS;2009;010-FINCYT-MAESTRIAS-2009;"DISEÃ‘O FINAL DE LA MAESTRIA EN POLÃTICAS\; GESTIÃ“N DE LA CIENCIA\; TECNOLOGÃA E INNOVACIÃ“N.";20090517;20090517;UNIVERSIDAD;SAN MARTIN DE PORRES;LIMA;LIMA;150135;22000;0;0;SOLES;20230706;;;;
FINCYT I;PIBAP;2009;051-FINCYT-PIBAP-2009;PRODUCCION EN CAUTIVERIO DE SEMILLA  DEL LENGUADO PARALICHTHYS ADSPERSU MEJORAMIENTO DE LA CALIDAD Y CANTIDAD DE DESOVES;20090611;20111230;INSTITUTO DEL MAR DEL PERU;CALLAO;PROV. CONST. DEL CALLAO;CALLAO;70101;347105.2;114500;519520;SOLES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;078-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - CATAÃ‘O SANCHEZ\; MIGUEL ANGEL";20090702;20130807;CATANO SANCHEZ MIGUEL ANGEL;CARABAYLLO;LIMA;LIMA;150106;80000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;084-FINCyT-2009;ESTUDIO DE CASO INNOVADOR: PISCO PAYET;20090623;20091111;ALVAREZ MERINO JOSE CARLOS DANIEL;RIMAC;LIMA;LIMA;150128;7000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;082-FINCYT-2009;LA INNOVACIÃ“N TECNOLÃ“GICA EN EL DESARROLLO DE FAMILIAS CAMPESINAS DEDICADAS A LA AGROINDUSTRIA: EL CASO DE LA EMPRESA \\MICAELA BASTIDAS\; DISTRITO DE PAMPAMARCA\; PROVINCIA DE CANAS\;" REGIÃ“N CUSCO""";20090624;20091111;MARTINEZ RAMIREZ CARLA;BREÃ‘A;LIMA;LIMA;150105;7000;0;0;DOLARES;20230706;
FINCYT I;CIES;2009;086-FINCYT-2009;LA EXPERIENCIA DE INNOVACIÃ“N EN MEJORA DE PROCESOS DE PRODUCCIÃ“N EN EL SECTOR DE TEXTIL Y CONFECCIONES;20090820;20100107;UNIVERSIDAD;SAN MIGUEL;LIMA;LIMA;150136;7000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;083-FINCYT-2009;PRÃCTICAS TECNOLÃ“GICAS Y ORGANIZACIONALES EXITOSAS DE CEPICAFE EN LA INNOVACIÃ“N DEL AZÃšCAR Y MERMELADAS DE EXPORTACIÃ“N EN EL NORTE DEL PERÃš;20090713;20091112;TORRES GUEVARA FIDEL ANGEL;PIURA;PIURA;PIURA;200101;7000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;085-FINCYT-2009;CASO HERSIL S.A: XITO EN LA INNOVACIÃ“N DE PRODUCTOS NATURALES FUNCIONALES PARA EL MERCADO NACIONAL E INTERNACIONAL;20090623;20090923;GALLASTEGUI SABROSO MANUEL GABRIEL;SANTIAGO DE SURCO;LIMA;LIMA;150140;7000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;089-FINCYT-2009;INNOVACIÃ“N DE LA AGROINDUSTRIA RURAL MEDIANTE EL MEJORAMIENTO DEL PROCESAMIENTO DEL BANANO ORGÃNICO EN LA CENTRAL PIURANA DE ASOCIACIONES DE PEQUEÃ‘OS PRODUCTORES DE BANANO ORGÃNICO CEPIBO;20090722;20091210;UNIVERSIDAD ESAN;SANTIAGO DE SURCO;LIMA;LIMA;150140;7000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;087-FINCYT-2009;ESTUDIOS DE COMPORTAMIENTO TECNOLÃ“GICO EMPRESARIAL: SECTOR TEXTIL Y CONFECCIONES;20100118;20100418;UNIVERSIDAD DEL PACIFICO;JESUS MARIA;LIMA;LIMA;150113;15000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;088-FINCYT-2009;DIAGNÃ“STICO DEL ESTADO DE LA INNOVACIÃ“N EN EL SECTOR DE AGRO INDUSTRIAL DE EXPORTACIÃ“N  EN EL PERÃš;20090720;20091220;UNIVERSIDAD ESAN;SANTIAGO DE SURCO;LIMA;LIMA;150140;15000;0;0;DOLARES;20230706;;;;
FINCYT I;CIES;2009;081-FINCYT-2009;ACUMULACIÃ“N DE COMPETENCIAS TECNOLÃ“GICAS Y COMPORTAMIENTO TECNOLÃ“GICO EMPRESARIAL EN EL SECTOR DE TECNOLOGÃAS DE LA INFORMACIÃ“N Y DE LA COMUNICACIÃ“N;20090622;20091122;ROSAS MENESES CECILIA MILAGROS;LINCE;LIMA;LIMA;150116;15000;0;0;DOLARES;20230706;;;;
FINCYT I;PITEA;2009;080-FINCYT-PITEA-2009;AMPLIAR LA FUNCIONALIDAD DEL SOFTWARE GEN-ERP CON MRP II PLANEAMIENTO DE RECURSOS DE MANUFACTURA;20090717;20100929;TECNOLOGIA EN SISTEMAS S.A. TECNOSYS;MIRAFLORES;LIMA;LIMA;150122;402588;47758;75682;SOLES;20230706;;;;
FINCYT I;MISIONES;2009;115-2009-FINCYT-MT;MISIÃ“N TECNOLÃ“GICA A ESPAÃ‘A SOBRE TECNOLOGÃA Y CALIDAD PARA LAS CADENAS PRODUCTIVAS VITIVINÃCOLA Y DE PRODUCTOS NATURALES;20090831;20100228;INSTITUTO PERUANO DE PRODUCTOS NATURALES;LA MOLINA;LIMA;LIMA;150114;11345.4;15271.02;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;077-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - OLIVARES PONCE\; FABIOLA OTILIA";20090608;20130113;OLIVARES PONCE FABIOLA OTILIA;SURQUILLO;LIMA;LIMA;150141;71862.81;0;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;074-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - HONORIO CORONADO\; EURDICE NORA";20090618;20130722;HONORIO CORONADO EURIDICE NORA;SAN BORJA;LIMA;LIMA;150130;80000;0;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;075-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - PINEDA ZUMARN\; JESSICA SORAYA";20090608;20130712;PINEDA ZUMARAN JESSICA SORAYA;YANAHUARA;AREQUIPA;AREQUIPA;40126;80000;0;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;126-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - VILCA MALLQUI\; KARINA SOLEDAD";20090804;20130403;VILCA MALLQUI KARINA SOLEDAD;INDEPENDENCIA;HUARAZ;ANCASH;20105;68334;0;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;119-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - DELGADO BOCANEGRA\; CARLOS ALBERTO";20090807;20130810;DELGADO BOCANEGRA CARLOS ALBERTO;JESUS MARIA;LIMA;LIMA;150113;64685.78;0;0;DOLARES;20230706;;;;
FINCYT I;BECAS LAS PAU;2009;120-2009-FINCyT-BDE;"BECAS PARA DOCTORADO EN EL EXTERIOR - LASPAU - YUFRA PICARDO\; VELIA MARUXIE";20090807;20130706;YUFRA PICARDO VELIA MARUXIE;TACNA;TACNA;TACNA;230101;80000;0;0;DOLARES;20230706;;;;
